id,title,category_name,category_id,weight,country,price,pattern
40753,Polyester-blend Gingham Check Stretch Single Jersey(涤纶-混纺 维希格 弹力 单面针织),Single Jersey(单面针织),199,196,Korea(韩国),11.23,Gingham Check(维希格)
40755,Polyester-blend Conversational Stretch Single Jersey(涤纶-混纺 趣味图案 弹力 单面针织),Single Jersey(单面针织),199,192,Korea(韩国),11.23,Conversational(趣味图案)
40756,Polyester-blend Conversational Stretch Single Jersey(涤纶-混纺 趣味图案 弹力 单面针织),Single Jersey(单面针织),199,188,Korea(韩国),11.23,Conversational(趣味图案)
40772,Polyester-blend Floral Stretch Single Jersey(涤纶-混纺 花卉 弹力 单面针织),Single Jersey(单面针织),199,196,Korea(韩国),11.23,Floral(花卉)
40773,Polyester-blend Gingham Check Stretch Single Jersey(涤纶-混纺 维希格 弹力 单面针织),Single Jersey(单面针织),199,192,Korea(韩国),11.23,Gingham Check(维希格)
40774,Polyester-blend Floral Stretch Single Jersey(涤纶-混纺 花卉 弹力 单面针织),Single Jersey(单面针织),199,204,Korea(韩国),11.23,Floral(花卉)
40775,Polyester-blend Plaid Stretch Single Jersey(涤纶-混纺 格子 弹力 单面针织),Single Jersey(单面针织),199,188,Korea(韩国),11.23,Plaid(格子)
40784,Polyester-blend Tie Dyed Pattern Stretch Single Jersey(涤纶-混纺 扎染纹 弹力 单面针织),Single Jersey(单面针织),199,200,Korea(韩国),11.23,Tie Dyed Pattern(扎染纹)
40791,Polyester-blend Dots Stretch Single Jersey(涤纶-混纺 圆点 弹力 单面针织),Single Jersey(单面针织),199,200,Korea(韩国),11.23,Dots(圆点)
40792,Polyester-blend Dots Stretch Single Jersey(涤纶-混纺 圆点 弹力 单面针织),Single Jersey(单面针织),199,208,Korea(韩国),11.23,Dots(圆点)
40793,Polyester-blend Dots Stretch Single Jersey(涤纶-混纺 圆点 弹力 单面针织),Single Jersey(单面针织),199,192,Korea(韩国),11.23,Dots(圆点)
40794,Polyester-blend Conversational Stretch Single Jersey(涤纶-混纺 趣味图案 弹力 单面针织),Single Jersey(单面针织),199,200,Korea(韩国),11.23,Conversational(趣味图案)
40795,Polyester-blend Stripes Stretch Single Jersey(涤纶-混纺 条纹 弹力 单面针织),Single Jersey(单面针织),199,204,Korea(韩国),11.23,Stripes(条纹)
40797,Polyester-blend Stripes Stretch Single Jersey(涤纶-混纺 条纹 弹力 单面针织),Single Jersey(单面针织),199,196,Korea(韩国),11.23,Stripes(条纹)
40798,Polyester-blend Stripes Stretch Single Jersey(涤纶-混纺 条纹 弹力 单面针织),Single Jersey(单面针织),199,180,Korea(韩国),11.23,Stripes(条纹)
40800,Polyester-blend Stripes Stretch Single Jersey(涤纶-混纺 条纹 弹力 单面针织),Single Jersey(单面针织),199,188,Korea(韩国),11.23,Stripes(条纹)
40801,Polyester-blend Animal Pattern Stretch Single Jersey(涤纶-混纺 动物纹 弹力 单面针织),Single Jersey(单面针织),199,212,Korea(韩国),11.23,Animal Pattern(动物纹)
40802,Polyester-blend Animal Pattern Stretch Single Jersey(涤纶-混纺 动物纹 弹力 单面针织),Single Jersey(单面针织),199,212,Korea(韩国),11.23,Animal Pattern(动物纹)
40804,Polyester-blend Animal Pattern Stretch Single Jersey(涤纶-混纺 动物纹 弹力 单面针织),Single Jersey(单面针织),199,176,Korea(韩国),11.23,Animal Pattern(动物纹)
40805,Polyester-blend Animal Pattern Stretch Single Jersey(涤纶-混纺 动物纹 弹力 单面针织),Single Jersey(单面针织),199,192,Korea(韩国),11.23,Animal Pattern(动物纹)
40971,Polyester-blend Paisley Stretch Single Jersey(涤纶-混纺 佩斯利 弹力 单面针织),Single Jersey(单面针织),199,200,Korea(韩国),11.23,Paisley(佩斯利)
40973,Polyester-blend Houndstooth Stretch Single Jersey(涤纶-混纺 千鸟格 弹力 单面针织),Single Jersey(单面针织),199,188,Korea(韩国),11.23,Houndstooth(千鸟格)
40979,Polyester-blend Gingham Check Stretch Single Jersey(涤纶-混纺 维希格 弹力 单面针织),Single Jersey(单面针织),199,200,Korea(韩国),11.23,Gingham Check(维希格)
40981,Polyester-blend Gingham Check Stretch Single Jersey(涤纶-混纺 维希格 弹力 单面针织),Single Jersey(单面针织),199,180,Korea(韩国),11.23,Gingham Check(维希格)
40984,Polyester-blend Gingham Check Stretch Single Jersey(涤纶-混纺 维希格 弹力 单面针织),Single Jersey(单面针织),199,200,Korea(韩国),11.23,Gingham Check(维希格)
40986,Polyester-blend Gingham Check Stretch Single Jersey(涤纶-混纺 维希格 弹力 单面针织),Single Jersey(单面针织),199,196,Korea(韩国),11.23,Gingham Check(维希格)
40988,Polyester-blend Gingham Check Stretch Single Jersey(涤纶-混纺 维希格 弹力 单面针织),Single Jersey(单面针织),199,208,Korea(韩国),11.23,Gingham Check(维希格)
40990,Polyester-blend Floral Stretch Single Jersey(涤纶-混纺 花卉 弹力 单面针织),Single Jersey(单面针织),199,176,Korea(韩国),11.23,Floral(花卉)
40991,Polyester-blend Floral Stretch Single Jersey(涤纶-混纺 花卉 弹力 单面针织),Single Jersey(单面针织),199,192,Korea(韩国),11.23,Floral(花卉)
40998,Polyester-blend Floral Stretch Single Jersey(涤纶-混纺 花卉 弹力 单面针织),Single Jersey(单面针织),199,196,Korea(韩国),11.23,Floral(花卉)
40707,Polyester-blend Floral Stretch Single Jersey(涤纶-混纺 花卉 弹力 单面针织),Single Jersey(单面针织),199,200,Korea(韩国),11.23,Floral(花卉)
41001,Polyester-blend Conversational Stretch Single Jersey(涤纶-混纺 趣味图案 弹力 单面针织),Single Jersey(单面针织),199,200,Korea(韩国),11.23,Conversational(趣味图案)
41003,Polyester-blend Conversational Stretch Single Jersey(涤纶-混纺 趣味图案 弹力 单面针织),Single Jersey(单面针织),199,208,Korea(韩国),11.23,Conversational(趣味图案)
40578,Polyester-blend Stretch Jacquard Knit(涤纶-混纺 弹力 提花针织),Jacquard Knit(提花针织),208,96,Korea(韩国),5.14,Solid(纯色)
40577,Nylon-blend Miscellaneous Stretch Jacquard Knit(尼龙-混纺 杂项 弹力 提花针织),Jacquard Knit(提花针织),208,188,Korea(韩国),7.92,Miscellaneous(杂项)
40576,Polyester-blend Stretch Jacquard Knit(涤纶-混纺 弹力 提花针织),Jacquard Knit(提花针织),208,160,Korea(韩国),5.68,Solid(纯色)
40540,Viscose Rayon-blend Stripes Dobby(粘胶人造丝-混纺 条纹 多臂织),Dobby(多臂织),171,100,Korea(韩国),7.26,Stripes(条纹)
39401,Polyester Dots Lace(涤纶 圆点 蕾丝),Lace(蕾丝),216,80,Korea(韩国),7.26,Dots(圆点)
40656,Polyester-blend Stretch Flatback Rib(涤纶-混纺 弹力 平纹罗纹),Flatback Rib(平纹罗纹),251,192,Korea(韩国),5.28,Solid(纯色)
40657,Polyester-blend Cable Stretch Jacquard Knit(涤纶-混纺 绞花 弹力 提花针织),Jacquard Knit(提花针织),208,176,Korea(韩国),4.56,Cable(绞花)
40658,Polyester-blend Single Jersey(涤纶-混纺 单面针织),Single Jersey(单面针织),199,132,Korea(韩国),5.28,Solid(纯色)
40934,Acrylic Other Checks Jacquard Knit(腈纶 其他格纹 提花针织),Jacquard Knit(提花针织),208,296,Korea(韩国),13.21,Other Checks(其他格纹)
40935,Polyester-blend Glen Check Stretch Jacquard Knit(涤纶-混纺 格伦格 弹力 提花针织),Jacquard Knit(提花针织),208,192,Korea(韩国),7.26,Glen Check(格伦格)
40938,Polyester-blend Stripes Stretch Low Gauge Knit(涤纶-混纺 条纹 弹力 粗针针织),Low Gauge Knit(粗针针织),252,276,Korea(韩国),13.21,Stripes(条纹)
40940,Polyester-blend Conversational Stretch Jacquard Knit(涤纶-混纺 趣味图案 弹力 提花针织),Jacquard Knit(提花针织),208,212,Korea(韩国),7.26,Conversational(趣味图案)
40961,Wool-blend Stripes Low Gauge Knit(羊毛-混纺 条纹 粗针针织),Low Gauge Knit(粗针针织),252,540,Korea(韩国),14.53,Stripes(条纹)
41043,Cotton-blend Ethnical Crochet(棉-混纺 民族风 钩编),Crochet(钩编),217,156,Korea(韩国),10.57,Ethnical(民族风)
41049,Polyester-blend Ethnical Stretch Crochet(涤纶-混纺 民族风 弹力 钩编),Crochet(钩编),217,188,Korea(韩国),7.92,Ethnical(民族风)
41046,Cotton-blend Ethnical Crochet(棉-混纺 民族风 钩编),Crochet(钩编),217,188,Korea(韩国),11.23,Ethnical(民族风)
41053,Polyester-blend Stripes Lace(涤纶-混纺 条纹 蕾丝),Lace(蕾丝),216,164,Korea(韩国),14.53,Stripes(条纹)
41055,Polyester-blend Stripes Lace(涤纶-混纺 条纹 蕾丝),Lace(蕾丝),216,156,Korea(韩国),14.53,Stripes(条纹)
41057,Polyester Other Checks Lace(涤纶 其他格纹 蕾丝),Lace(蕾丝),216,60,Korea(韩国),5.94,Other Checks(其他格纹)
41060,Cotton-blend Ethnical Lace(棉-混纺 民族风 蕾丝),Lace(蕾丝),216,140,Korea(韩国),9.25,Ethnical(民族风)
41061,Polyester-blend Miscellaneous Stretch Lace(涤纶-混纺 杂项 弹力 蕾丝),Lace(蕾丝),216,92,Korea(韩国),7.92,Miscellaneous(杂项)
41085,Polyester-blend Stripes Stretch Single Jersey(涤纶-混纺 条纹 弹力 单面针织),Single Jersey(单面针织),199,168,Korea(韩国),5.94,Stripes(条纹)
41076,Polyester-blend Stretch Single Jersey(涤纶-混纺 弹力 单面针织),Single Jersey(单面针织),199,144,Korea(韩国),5.28,Solid(纯色)
40725,Polyester-blend Conversational Stretch Single Jersey(涤纶-混纺 趣味图案 弹力 单面针织),Single Jersey(单面针织),199,196,Korea(韩国),11.23,Conversational(趣味图案)
39782,Cotton Stripes French Terry(棉 条纹 毛圈布),French Terry(毛圈布),201,226,Korea(韩国),11.89,Stripes(条纹)
40655,Polyester-blend Stretch Flatback Rib(涤纶-混纺 弹力 平纹罗纹),Flatback Rib(平纹罗纹),251,244,Korea(韩国),4.92,Solid(纯色)
41006,Polyester-blend Floral Stretch Single Jersey(涤纶-混纺 花卉 弹力 单面针织),Single Jersey(单面针织),199,200,Korea(韩国),11.23,Floral(花卉)
41017,Polyester-blend Floral Stretch Single Jersey(涤纶-混纺 花卉 弹力 单面针织),Single Jersey(单面针织),199,192,Korea(韩国),11.23,Floral(花卉)
41018,Polyester-blend Conversational Stretch Single Jersey(涤纶-混纺 趣味图案 弹力 单面针织),Single Jersey(单面针织),199,204,Korea(韩国),11.23,Conversational(趣味图案)
41020,Polyester-blend Floral Stretch Single Jersey(涤纶-混纺 花卉 弹力 单面针织),Single Jersey(单面针织),199,208,Korea(韩国),11.23,Floral(花卉)
41021,Polyester-blend Floral Stretch Single Jersey(涤纶-混纺 花卉 弹力 单面针织),Single Jersey(单面针织),199,180,Korea(韩国),11.23,Floral(花卉)
41023,Polyester-blend Leaf Stretch Single Jersey(涤纶-混纺 叶纹 弹力 单面针织),Single Jersey(单面针织),199,188,Korea(韩国),11.23,Leaf(叶纹)
41025,Polyester-blend Conversational Stretch Single Jersey(涤纶-混纺 趣味图案 弹力 单面针织),Single Jersey(单面针织),199,200,Korea(韩国),11.23,Conversational(趣味图案)
41033,Polyester-blend Ethnical Crochet(涤纶-混纺 民族风 钩编),Crochet(钩编),217,216,Korea(韩国),7.26,Ethnical(民族风)
41035,Polyester-blend Cable Crochet(涤纶-混纺 绞花 钩编),Crochet(钩编),217,172,Korea(韩国),7.92,Cable(绞花)
41037,Polyester-blend Ethnical Stretch Lace(涤纶-混纺 民族风 弹力 蕾丝),Lace(蕾丝),216,188,Korea(韩国),8.58,Ethnical(民族风)
41040,Polyester-blend Miscellaneous Stretch Jacquard Knit(涤纶-混纺 杂项 弹力 提花针织),Jacquard Knit(提花针织),208,140,Korea(韩国),7.92,Miscellaneous(杂项)
41041,Polyester-blend Miscellaneous Stretch Jacquard Knit(涤纶-混纺 杂项 弹力 提花针织),Jacquard Knit(提花针织),208,168,Korea(韩国),7.92,Miscellaneous(杂项)
41045,Cotton-blend Ethnical Crochet(棉-混纺 民族风 钩编),Crochet(钩编),217,144,Korea(韩国),10.57,Ethnical(民族风)
41047,Polyester-blend Ethnical Stretch Lace(涤纶-混纺 民族风 弹力 蕾丝),Lace(蕾丝),216,231,Korea(韩国),7.92,Ethnical(民族风)
41051,Nylon-blend Conversational Stretch Lace(尼龙-混纺 趣味图案 弹力 蕾丝),Lace(蕾丝),216,172,Korea(韩国),7.92,Conversational(趣味图案)
41056,Embroidery Polyester-blend Stripes Jacquard Knit(刺绣 涤纶-混纺 条纹 提花针织),Jacquard Knit(提花针织),208,152,Korea(韩国),14.53,Stripes(条纹)
41063,Polyester-blend Chevron Stretch Lace(涤纶-混纺 人字纹 弹力 蕾丝),Lace(蕾丝),216,132,Korea(韩国),7.92,Chevron(人字纹)
41064,Polyester-blend Other Checks Crochet(涤纶-混纺 其他格纹 钩编),Crochet(钩编),217,124,Korea(韩国),8.58,Other Checks(其他格纹)
41066,Polyester-blend Stripes Stretch Crochet(涤纶-混纺 条纹 弹力 钩编),Crochet(钩编),217,128,Korea(韩国),7.26,Stripes(条纹)
41068,Nylon-blend Ethnical Stretch Lace(尼龙-混纺 民族风 弹力 蕾丝),Lace(蕾丝),216,208,Korea(韩国),9.25,Ethnical(民族风)
41069,Nylon-blend Abstract Metallic Yarn Stretch Jacquard Knit(尼龙-混纺 抽象 金属丝 弹力 提花针织),Jacquard Knit(提花针织),208,212,Korea(韩国),7.92,Abstract(抽象)
41070,Sequin Nylon-blend Dots Metallic Yarn Stretch Jacquard Knit(亮片 尼龙-混纺 圆点 金属丝 弹力 提花针织),Jacquard Knit(提花针织),208,212,Korea(韩国),10.57,Dots(圆点)
41075,Nylon-blend Metallic Stretch Jacquard Knit(尼龙-混纺 金属 弹力 提花针织),Jacquard Knit(提花针织),208,172,Korea(韩国),7.92,Solid(纯色)
41078,Nylon-blend Miscellaneous Metallic Yarn Stretch Jacquard Knit(尼龙-混纺 杂项 金属丝 弹力 提花针织),Jacquard Knit(提花针织),208,216,Korea(韩国),7.92,Miscellaneous(杂项)
41080,Polyester-blend Stretch Rib(涤纶-混纺 弹力 罗纹),Rib(罗纹),200,196,Korea(韩国),5.94,Solid(纯色)
41082,Polyester-blend Stretch Crepe Knit(涤纶-混纺 弹力 绉针织),Crepe Knit(绉针织),206,240,Korea(韩国),6.6,Solid(纯色)
41093,Polyester-blend Stretch ITY Jersey(涤纶-混纺 弹力 ITY针织),ITY Jersey(ITY针织),248,188,Korea(韩国),5.94,Solid(纯色)
41096,Polyester-blend Stretch Rib(涤纶-混纺 弹力 罗纹),Rib(罗纹),200,152,Korea(韩国),5.28,Solid(纯色)
41097,Polyester Double Knit(涤纶 双面针织),Double Knit(双面针织),209,152,Korea(韩国),5.94,Solid(纯色)
41100,Polyester-blend Stretch Pique(涤纶-混纺 弹力 珠地布),Pique(珠地布),205,188,Korea(韩国),5.28,Solid(纯色)
41119,Acrylic-blend Stretch Double Knit(腈纶-混纺 弹力 双面针织),Double Knit(双面针织),209,208,Korea(韩国),6.6,Solid(纯色)
41120,Nylon-blend Metallic Yarn Stretch Single Jersey(尼龙-混纺 金属丝 弹力 单面针织),Single Jersey(单面针织),199,212,Korea(韩国),7.26,Solid(纯色)
41121,Polyester-blend Stretch Crepe Knit(涤纶-混纺 弹力 绉针织),Crepe Knit(绉针织),206,184,Korea(韩国),5.28,Solid(纯色)
41122,Polyester Crepe Knit(涤纶 绉针织),Crepe Knit(绉针织),206,160,Korea(韩国),5.94,Solid(纯色)
41123,Nylon-blend Metallic Stretch Double Knit(尼龙-混纺 金属 弹力 双面针织),Double Knit(双面针织),209,236,Korea(韩国),8.58,Solid(纯色)
41124,Polyester Crepe Knit(涤纶 绉针织),Crepe Knit(绉针织),206,136,Korea(韩国),5.28,Solid(纯色)
41127,Brushed (back) Polyester-blend Stretch Single Jersey,Single Jersey(单面针织),199,248,Korea(韩国),6.6,Solid(纯色)
41129,Polyester-blend Stretch ITY Jersey(涤纶-混纺 弹力 ITY针织),ITY Jersey(ITY针织),248,172,Korea(韩国),4.92,Solid(纯色)
41213,Polyester-blend Geometric Stretch Mesh(涤纶-混纺 几何 弹力 网布),Mesh(网布),249,104,Korea(韩国),6.34,Geometric(几何)
41219,Nylon-blend Stretch Tricot(尼龙-混纺 弹力 经编),Tricot(经编),219,165,Korea(韩国),8.58,Solid(纯色)
41222,Polyester-blend Stretch Mesh(涤纶-混纺 弹力 网布),Mesh(网布),249,115,Korea(韩国),5.94,Solid(纯色)
41225,Polyester Pique(涤纶 珠地布),Pique(珠地布),205,144,Korea(韩国),5.68,Solid(纯色)
40654,Polyester-blend Stretch Flatback Rib(涤纶-混纺 弹力 平纹罗纹),Flatback Rib(平纹罗纹),251,276,Korea(韩国),5.94,Solid(纯色)
40593,Enzyme Lyocell-blend Plain Weave(酵素洗 莱赛尔-混纺 平纹),Plain Weave(平纹),167,140,Korea(韩国),9.25,Solid(纯色)
40555,Polyester-blend Plain Weave(涤纶-混纺 平纹),Plain Weave(平纹),167,128,Korea(韩国),7.26,Solid(纯色)
40458,PU Coated (front) Polyester Vegan Leather,Vegan Leather(人造皮革),223,296,Korea(韩国),11.89,Solid(纯色)
39708,Foil Polyester Rib(烫金 涤纶 罗纹),Rib(罗纹),200,307,Korea(韩国),12.55,Solid(纯色)
22046,Embroidery Polyester Floral Lace(刺绣 涤纶 花卉 蕾丝),Lace(蕾丝),216,88,Korea(韩国),12.52,Floral(花卉)
30082,Cotton-blend Gingham Check Seersucker(棉-混纺 维希格 泡泡纱),Seersucker(泡泡纱),173,104,Korea(韩国),4.56,Gingham Check(维希格)
39393,Viscose Rayon-blend Dots Jacquard(粘胶人造丝-混纺 圆点 提花),Jacquard(提花),184,152,Korea(韩国),9.91,Dots(圆点)
39394,Polyester-blend Glen Check Nap Plain Weave(涤纶-混纺 格伦格 绒面 平纹),Plain Weave(平纹),167,124,Korea(韩国),5.28,Glen Check(格伦格)
39415,Polyester-blend Glen Check Plain Weave(涤纶-混纺 格伦格 平纹),Plain Weave(平纹),167,128,Korea(韩国),5.28,Glen Check(格伦格)
39514,Polyester-blend Other Checks Clip Jacquard(涤纶-混纺 其他格纹 剪花 提花),Clip Jacquard(剪花 提花),183,140,Korea(韩国),10.57,Other Checks(其他格纹)
39515,Viscose Rayon-blend Plaid Twill(粘胶人造丝-混纺 格子 斜纹),Twill(斜纹),186,180,Korea(韩国),8.58,Plaid(格子)
39516,Viscose Rayon-blend Geometric Jacquard(粘胶人造丝-混纺 几何 提花),Jacquard(提花),184,144,Korea(韩国),9.25,Geometric(几何)
39518,Viscose Rayon-blend Stripes Twill(粘胶人造丝-混纺 条纹 斜纹),Twill(斜纹),186,172,Korea(韩国),8.58,Stripes(条纹)
39517,Viscose Rayon-blend Plaid Twill(粘胶人造丝-混纺 格子 斜纹),Twill(斜纹),186,168,Korea(韩国),9.91,Plaid(格子)
39519,Viscose Rayon-blend Geometric Clip Jacquard(粘胶人造丝-混纺 几何 剪花 提花),Clip Jacquard(剪花 提花),183,144,Korea(韩国),10.57,Geometric(几何)
39520,Viscose Rayon-blend Geometric Jacquard(粘胶人造丝-混纺 几何 提花),Jacquard(提花),184,115,Korea(韩国),10.57,Geometric(几何)
39744,Nylon-blend Ripstop(尼龙-混纺 防撕裂),Ripstop(防撕裂),191,115,Korea(韩国),7.92,Solid(纯色)
39758,Polyester-blend Plain Weave(涤纶-混纺 平纹),Plain Weave(平纹),167,115,Korea(韩国),7.26,Solid(纯色)
39906,Wool-blend Dope Dye Dobby(羊毛-混纺 原液染色 多臂织),Dobby(多臂织),171,304,Korea(韩国),26.34,Solid(纯色)
39910,Polyester-blend Boucle Tweed(涤纶-混纺 圈圈呢 粗花呢),Tweed(粗花呢),194,296,Korea(韩国),24.17,Solid(纯色)
39913,Acrylic-blend Other Checks Stretch Jacquard(腈纶-混纺 其他格纹 弹力 提花),Jacquard(提花),184,324,Korea(韩国),15.85,Other Checks(其他格纹)
39916,Flocking Acrylic-blend Glen Check Jacquard(植绒 腈纶-混纺 格伦格 提花),Jacquard(提花),184,244,Korea(韩国),17.17,Glen Check(格伦格)
39766,Polyester-blend Stripes Clip Jacquard(涤纶-混纺 条纹 剪花 提花),Clip Jacquard(剪花 提花),183,184,Korea(韩国),7.92,Stripes(条纹)
39762,Polyester-blend Other Checks Clip Jacquard(涤纶-混纺 其他格纹 剪花 提花),Clip Jacquard(剪花 提花),183,320,Korea(韩国),8.58,Other Checks(其他格纹)
39923,Cotton-blend Yarn Dye Slub Stretch Tweed(棉-混纺 色织 竹节 弹力 粗花呢),Tweed(粗花呢),194,227,Korea(韩国),15.85,Solid(纯色)
39925,Polyester-blend Other Checks Tweed(涤纶-混纺 其他格纹 粗花呢),Tweed(粗花呢),194,284,Korea(韩国),24.89,Other Checks(其他格纹)
39937,Polyester-blend Yarn Dye Slub Tweed(涤纶-混纺 色织 竹节 粗花呢),Tweed(粗花呢),194,324,Korea(韩国),21.26,Solid(纯色)
39414,Burnout Polyester-blend Ethnical Stretch Jacquard Knit(烂花 涤纶-混纺 民族风 弹力 提花针织),Jacquard Knit(提花针织),208,115,Korea(韩国),11.23,Ethnical(民族风)
39938,Viscose Rayon-blend Other Checks Boucle Tweed(粘胶人造丝-混纺 其他格纹 圈圈呢 粗花呢),Tweed(粗花呢),194,212,Korea(韩国),21.99,Other Checks(其他格纹)
39940,Polyester-blend Stripes Jacquard(涤纶-混纺 条纹 提花),Jacquard(提花),184,136,Korea(韩国),13.21,Stripes(条纹)
39404,Burnout Polyester-blend Floral Stretch Jacquard Knit(烂花 涤纶-混纺 花卉 弹力 提花针织),Jacquard Knit(提花针织),208,112,Korea(韩国),11.23,Floral(花卉)
39402,Polyester Geometric Lace(涤纶 几何 蕾丝),Lace(蕾丝),216,104,Korea(韩国),7.92,Geometric(几何)
39942,Acrylic-blend Yarn Dye Slub Dobby(腈纶-混纺 色织 竹节 多臂织),Dobby(多臂织),171,231,Korea(韩国),21.99,Solid(纯色)
39397,Burnout Polyester-blend Miscellaneous Stretch Jacquard Knit(烂花 涤纶-混纺 杂项 弹力 提花针织),Jacquard Knit(提花针织),208,124,Korea(韩国),11.23,Miscellaneous(杂项)
39943,Cotton-blend Other Checks Tweed(棉-混纺 其他格纹 粗花呢),Tweed(粗花呢),194,392,Korea(韩国),24.17,Other Checks(其他格纹)
39944,Embroidery Cotton-blend Gingham Check Stretch Plain Weave(刺绣 棉-混纺 维希格 弹力 平纹),Plain Weave(平纹),167,104,Korea(韩国),13.21,Gingham Check(维希格)
39389,Burnout Polyester-blend Animal Pattern Stretch Jacquard Knit(烂花 涤纶-混纺 动物纹 弹力 提花针织),Jacquard Knit(提花针织),208,96,Korea(韩国),11.23,Animal Pattern(动物纹)
39950,Cotton Gingham Check Jacquard(棉 维希格 提花),Jacquard(提花),184,100,Korea(韩国),14.53,Gingham Check(维希格)
39966,Polyester-blend Other Checks Boucle Tweed(涤纶-混纺 其他格纹 圈圈呢 粗花呢),Tweed(粗花呢),194,420,Korea(韩国),8.58,Other Checks(其他格纹)
40048,Crushed Polyester Twill(压皱 涤纶 斜纹),Twill(斜纹),186,132,Korea(韩国),7.92,Solid(纯色)
40052,Enzyme Cotton-blend Stripes Twill(酵素洗 棉-混纺 条纹 斜纹),Twill(斜纹),186,196,Korea(韩国),7.92,Stripes(条纹)
40286,Cotton Stripes Chambray(棉 条纹 青年布),Chambray(青年布),258,96,Korea(韩国),9.91,Stripes(条纹)
40287,Cotton Stripes Chambray(棉 条纹 青年布),Chambray(青年布),258,100,Korea(韩国),9.91,Stripes(条纹)
40289,Cotton Stripes Chambray(棉 条纹 青年布),Chambray(青年布),258,108,Korea(韩国),9.91,Stripes(条纹)
40342,Viscose Rayon-blend Plain Weave(粘胶人造丝-混纺 平纹),Plain Weave(平纹),167,160,Korea(韩国),7.26,Solid(纯色)
40346,Enzyme Cotton-blend Plain Weave(酵素洗 棉-混纺 平纹),Plain Weave(平纹),167,156,Korea(韩国),8.32,Solid(纯色)
40352,PU Coated (front) Polyester Vegan Leather,Vegan Leather(人造皮革),223,364,Korea(韩国),9.25,Solid(纯色)
40354,Washer Nylon Twill(皱洗 尼龙 斜纹),Twill(斜纹),186,188,Korea(韩国),7.26,Solid(纯色)
40357,Enzyme Cotton Twill(酵素洗 棉 斜纹),Twill(斜纹),186,372,Korea(韩国),9.91,Solid(纯色)
40359,Enzyme Cotton-blend Pigment Dye Plain Weave(酵素洗 棉-混纺 颜料染 染色 平纹),Plain Weave(平纹),167,200,Korea(韩国),7.66,Solid(纯色)
40360,Enzyme Cotton-blend Pigment Dye Plain Weave(酵素洗 棉-混纺 颜料染 染色 平纹),Plain Weave(平纹),167,152,Korea(韩国),8.98,Solid(纯色)
40365,Enzyme Cotton-blend Pigment Dye Plain Weave(酵素洗 棉-混纺 颜料染 染色 平纹),Plain Weave(平纹),167,160,Korea(韩国),10.3,Solid(纯色)
40368,Enzyme Cotton-blend Pigment Dye Plain Weave(酵素洗 棉-混纺 颜料染 染色 平纹),Plain Weave(平纹),167,200,Korea(韩国),10.83,Solid(纯色)
40369,Cotton Poplin(棉 府绸),Poplin(府绸),168,76,Korea(韩国),7.92,Solid(纯色)
40371,Viscose Rayon-blend Plain Weave(粘胶人造丝-混纺 平纹),Plain Weave(平纹),167,132,Korea(韩国),7.26,Solid(纯色)
40375,Cotton Pigment Dye Plain Weave(棉 颜料染 染色 平纹),Plain Weave(平纹),167,52,Korea(韩国),7.92,Solid(纯色)
40376,Cotton Plain Weave(棉 平纹),Plain Weave(平纹),167,88,Korea(韩国),8.19,Solid(纯色)
40378,Cotton Poplin(棉 府绸),Poplin(府绸),168,68,Korea(韩国),7.66,Solid(纯色)
40469,Cotton Herringbone Twill(棉 人字呢 斜纹),Twill(斜纹),186,176,Korea(韩国),7.26,Herringbone(人字呢)
40470,Cotton Twill(棉 斜纹),Twill(斜纹),186,140,Korea(韩国),7.92,Solid(纯色)
40477,Wool-blend Other Checks Flannel(羊毛-混纺 其他格纹 法兰绒),Flannel(法兰绒),175,372,Korea(韩国),12.55,Other Checks(其他格纹)
40478,Wool-blend Houndstooth Flannel(羊毛-混纺 千鸟格 法兰绒),Flannel(法兰绒),175,320,Korea(韩国),13.21,Houndstooth(千鸟格)
40479,Wool-blend Glen Check Flannel(羊毛-混纺 格伦格 法兰绒),Flannel(法兰绒),175,296,Korea(韩国),11.89,Glen Check(格伦格)
40480,Brushed (doubled-sided) Wool-blend Plaid Flannel,Flannel(法兰绒),175,300,Korea(韩国),11.89,Plaid(格子)
40486,Cotton Gauze(棉 纱布),Gauze(纱布),170,152,Korea(韩国),7.92,Solid(纯色)
40497,Cotton-blend Stretch Denim(棉-混纺 弹力 牛仔布),Denim(牛仔布),189,364,Korea(韩国),10.17,Solid(纯色)
40498,Cotton-blend Camouflage Stretch Denim(棉-混纺 迷彩 弹力 牛仔布),Denim(牛仔布),189,316,Korea(韩国),9.91,Camouflage(迷彩)
40602,Enzyme Cotton-blend Twill(酵素洗 棉-混纺 斜纹),Twill(斜纹),186,188,Korea(韩国),8.58,Solid(纯色)
40667,Polyester Floral Crepe Satin(涤纶 花卉 绉缎),Crepe Satin(绉缎),255,84,Korea(韩国),8.58,Floral(花卉)
39749,PU Coated (front) Viscose Rayon Vegan Leather,Vegan Leather(人造皮革),223,300,Korea(韩国),12.55,Solid(纯色)
40459,PU Coated (front) Nylon-blend Stretch Vegan Leather,Vegan Leather(人造皮革),223,440,Korea(韩国),18.49,Solid(纯色)
39819,Nylon-blend Miscellaneous Metallic Yarn Stretch Lace(尼龙-混纺 杂项 金属丝 弹力 蕾丝),Lace(蕾丝),216,120,Korea(韩国),7.26,Miscellaneous(杂项)
